user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,if_score,hbos_score,lof_score,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15
U17833,,0.29154825,,,,-0.5404527,,,,,,,-0.15600576,,,,,,,-0.19090904,,,-0.13155325,,,,-0.29276648,,,,,,,,,,,,,-0.23568653,,-0.24351853,,,,,,,-0.38413036,,,,,,,,,,-0.15893134,,,,,,,,,,,,,,,,,,,,,
U113167,,0.13786905,,,,-0.38918573,-0.19199717,,,,,,,,,,,,,-0.31157038,,,-0.1544061,,,,-0.25542316,,,,,,,,,,,,,-0.29925364,,,,,,,,,-0.4135458,,,,,,,-0.17122895,,,-0.29315245,,,,,,,,,,,,,,,,,,,,,
U113169,,0.14322263,,,,,,,,,,,-0.12758276,,,,,,,-0.30252954,,,-0.15244345,,,,-0.25615934,-0.12223835,,,,,,,,,,,,-0.27116978,,,,,,,,,-0.37546617,,,,,,,-0.17466958,,,-0.3032362,,,,,,,,,,,,,,,,,,,,,
U07532,,0.274051,,,,-0.48934343,-0.26295435,-0.2917276,,,,,,,,,,,,-0.16160716,,,,,,,-0.1472724,,,,,,,,,-0.16811493,-0.15176655,,,-0.3004986,,,,,,,,,0.11818026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U113174,,0.18151933,,,,-0.3879913,,-0.1586512,,,,,,,,,,,,-0.26660928,,,,,,,-0.24735835,-0.12765808,-0.12957965,,,,,,,,,,,-0.32369405,,,,,,,,,,,-0.13940847,,,,,,,,,,,,,,,,,,,,,,-0.13875978,,,,,,,
U32307,,0.14772551,,,,0.14117682,-0.33113626,,,,,,0.09553217,,-0.1408769,,,,,,,,,,,,0.18678011,,0.16129996,,,,,,,,,,,-0.20146541,,,,,,,,,,,,,,,,,,,0.1265111,,,,,,,,,-0.09419198,,,,,,,,,,,,
U37899,,0.27634373,,,,-0.41023508,,,,,,,,,,,,,,0.09199017,,,,,,,-0.11030365,,,,,,,,,,,,,-0.21817677,,,,,,,,,,,,,,,,,-0.17787969,0.1175849,0.1911351,,,,,,,,,,,,,-0.109648004,,,,,,-0.08503957,,
U32308,-0.14448024,0.14397418,,,,,,,,,,,-0.16472206,,,,,,,-0.20819695,,,,,,,-0.19841887,-0.118172064,,,,,,,,,,,,,,-0.30959657,,,,,,,-0.31593952,,,,,,,,-0.12618756,-0.121144384,,,,,,,,,,,,,,,,,,,,,,
U37252,,0.25524807,,,,-0.42292574,,,,,,,-0.11588851,,,,,,,-0.13904771,,,,,,,-0.22968613,-0.11753296,,,,,,,,,,0.2996418,,-0.28615382,,-0.22764336,,,,,,,,,,,,,,-0.27400172,,,,,,,,,,,,,,,,,,,,,,,,
U23792,,0.16510192,,,,,,-0.15506938,,,,,,,,,,,,-0.16378948,,,,-0.14783087,,,-0.17949174,,,,,,,,,-0.13958544,,,,-0.15356822,,-0.38628334,,,,,,,,,,,,,,,,-0.13469061,-0.33731094,,,,,,,,,,,,,,,,,,,,,
U27835,,0.29252926,,,,-0.42277402,,,,,,,,,,,,,,-0.21352352,,,,,,,-0.17174204,,,,,,,,,,,,,-0.27815646,,-0.29047352,,,,,,,,,,,,,,,,0.17647871,,,,-0.1620136,,,,,,,,,-0.15153076,,-0.14443144,,,,,,,
U113189,,0.15617214,,,,0.16375548,,,,,,,,,,,,,,-0.1829113,,,,,,,-0.25356925,-0.13825122,-0.13496606,,,,,,,,,,,-0.30426204,,-0.23281333,,,,,,,0.1217127,,,,,,,,,,0.14367095,,,,,,,,,,,,,,,,,,,,,
U27836,,0.25392547,,,,,,,,,,,-0.15117483,,,,,,,-0.1869685,,,,,,,-0.25958404,,,,,,,,,-0.18062778,-0.14868455,,,-0.28062117,,,,,,,,,-0.35478613,,,,,,,-0.1452703,,0.14915785,,,,,,,,,,,,,,,,,,,,,,
U113192,,0.22004949,,,,,,,,,,,,,,,,,,-0.29841876,,,,,,,-0.25349832,,,,,,,,,,,,,-0.3749539,,,,,,,,,,,-0.16468365,,,,,-0.42956132,,,-0.39860916,,,,,-0.14349346,,,,,,,,,-0.1617204,,,,,,-0.13120447,
U07543,-0.19185351,0.304752,,,,,,,,,,,-0.103548974,,,,,,,,,,,,,,-0.13832933,0.10618674,,,,,,,,,,,,0.32665116,,,,,,,,,,,,,,,,0.10750562,,,0.19569622,,,-0.17496268,,-0.13847207,,,,,,,,,,,,,,,,
U00400,,0.2069704,,,,0.15025897,,,,,,,0.16154818,,,,,,,,,,,,,,0.34137392,,0.1722965,,,,,,,,,,0.120576166,0.55401003,,,,,,,,,,,,,,,,0.12130388,,,0.09223975,,,,,-0.094954655,,,,,,,,,,,,,,,,
U17845,,0.19115235,,,,0.084064975,,,,,,-0.109415255,0.10890281,,,,,,,,,,,,,,0.27928734,,0.14639156,,,,,,,,,,0.1159935,0.59337413,,-0.23200673,,,,,,,,,,,,,,,,0.15438363,,,,,,,,,,,,,,,,,,,,,,
U04860,,0.19388677,,,,,,-0.22513321,,,,,-0.15065025,,,,,,,-0.16998968,,,,,,,-0.21921618,,,,,,,,,,,,,,,-0.2517161,,,,,,,-0.19344565,-0.19530566,,,,,,,,,-0.42549267,,,,,-0.1484576,,,,,,,,,,,,,,,,
U24405,,0.21215577,,,,-0.44218117,,,,,,,-0.16471663,,,,,,,-0.20861785,,,,,,,-0.2880312,-0.15284719,-0.14296037,,,,,,,,,,,-0.17264429,,,,,,,,,,,,,,,,,,,-0.25868478,,,-0.15546516,,,,,,,,,,,,,,,,,,
U00509,,0.19828749,,,,-0.2303589,,,,,,,,,,,,,0.3173425,,,,,,,,,,,,,,,,,,,,0.15896003,0.86243844,,-0.49293464,,0.112575695,,,,,0.09767707,,0.116000265,,,,,,,,0.23949073,,,,,,,,,,,,,,,,,,,,,
U00897,-0.298534,0.27085,,,,,,,,,,0.14261243,0.23491925,,,,,,,,,,,,,,0.6409203,,0.13320875,,,,,,,-0.207226,,0.4407121,,,,-0.27360377,,,,,,,,,,,,,,,,,0.17461537,,,,,,,,,,,,,,,,,,,,,
U17851,,0.2952987,,,,-0.2586705,,,,,,,,,,,,,,,,,,,,,0.16461201,,0.13540806,,,,,,,,,,,0.6983162,,,,,,,,,-0.2601546,,,,,,,-0.37954322,-0.21915174,0.111978814,-0.31024104,,,,,,,,,,,,,,,,,,,,,
U40458,,0.23621485,,,,0.14752904,,-0.29091156,,,,,,,,,,,,0.08957807,,,,,,,-0.13545588,,,,,,,,,,,,,-0.20863608,,,,,,,,,0.088053375,,,,,,,-0.083530284,,0.10391898,0.08964058,,,,,,,,,,,,,,,,,,,,,
U26323,,,,,,,,-0.16158825,,,,,,,-0.14367817,,,,,,,,0.15381925,,,,0.27674595,,,,,,,,,,-0.12802102,,,-0.17907551,,,,,,,,,-0.4366572,,,,,,,-0.14160258,-0.16442643,,0.12976749,,,,,,,,,,,,,,,,,,,,,
U35080,-0.11469228,0.23395468,,,,-0.2525957,,,,,,,,,,,,,0.16159546,0.12766717,,,,-0.34617546,-0.23012505,,,,,,,,,,,,,,,0.44632238,,,,,,,,,,,,0.10105973,,,,,,-0.18772909,,,,,,,,,,,,,,,,,,,,,,
U12633,,0.22045644,,,,-0.43707308,,,,,,,-0.15496004,,,,,,,-0.17825568,,,,,,,-0.20162117,,,,,,,,,-0.14513102,,,,-0.23834689,,,,,,,,,-0.17962551,,,,,,,-0.15852128,,,-0.19445781,,,,,,,,,,,,,,,,,,,,,
U113222,,0.21253759,,,,-0.39982885,,,,,,,,,,,,,,-0.26839715,,,,,,,-0.2640836,,-0.13949381,,,,,,,,,,,-0.2833847,,,,,,,,,,,,,,,,-0.20211574,,,-0.32077706,,,-0.16094376,,-0.15565763,,,,,,,,,,,,,,,,
U37901,-0.20960917,0.22463204,,,,-0.45923996,,,,,,,,,,,,,,0.1424453,,,,,,,-0.112909965,,,,,,,,,,,,,-0.18921596,,,,,,,,,-0.35413525,,,,,,,,,-0.12472961,0.09913952,,,,,,,,,,,,-0.24169187,,,,,,,,,
U15332,-0.22692396,,,,,,,,,,,,,,,,,,,-0.16071205,,,,,-0.10964416,,,-0.11611075,-0.110329814,,-0.13770396,,,,,,,,,0.3355006,,-0.2949938,,,,,,,,,,,,,,,,,-0.74488604,,,,,,,,,,,,-0.13248576,,,,,,,,,
U27838,,0.1941074,,,,,-0.17388907,,,,,,-0.1615855,,,,,,,,,,,-0.31616434,-0.16915861,,,,,,,,,,,,,,,0.4771851,,,,,,,,,,,,,,,,-0.1768079,-0.15431555,-0.16903546,-0.49380636,,,,,,,,,,,,,,,,,,,,,
U03431,,0.18170404,,,,-0.30890897,,,,,,0.11491732,0.2152019,,,,,,,,,,,,,,0.6584971,,0.12367477,,,,,,,,-0.12816475,,,-0.15965776,,-0.17237946,,,,,,,,,,,,,,-0.14723223,,,,,,,,,,,,,,,,,,,,,,,,
U20780,,0.15952173,,,,,-0.24621429,,,,,,,,,,,,,-0.12233325,,,,,,,-0.13181026,,,,,,,,,,,,,,,-0.15478298,,,,,,,-0.17945369,,,,,,,,-0.14136817,-0.108016685,-0.24780653,,,,,-0.18008356,,,,,,,,,,,,,,,,
U39998,,0.17835627,,,,0.18611749,,0.11007931,,,,,,,,,,,,0.1866244,,,0.1410659,0.15072213,,,,,,,,,,,,,,,,,0.425759,,0.25033984,,,,,,-0.14380175,,,,,,,,,,-0.18494633,,,,,,,,,,,,,,,,,,,,,
U12634,,0.18937723,,,,,,,,,,,-0.12774333,,,,,,,-0.17854872,,,,,,,-0.17507125,,,,,,,,,-0.12034135,,,,-0.14270912,,-0.2420134,,,,,,,,,,,,,,-0.1533081,-0.17712253,,-0.38300198,,,,,,,,,,,,,,,,,,,,,
U01291,,0.28999773,,,,,,-0.11780505,,,,0.16134974,,,,,,,,,,,,,,,-0.15191813,-0.13024186,,,,0.122162774,,,,,,,,-0.14577797,,-0.11754463,,,,,0.12931687,,0.12121761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U40459,,0.19254327,,,,,,-0.23571372,,,,,,,,,,,,,,,,-0.12990698,-0.15934137,,-0.19332102,,,,,,,,-0.1161304,-0.15985969,,,,-0.209926,,,,,,,,,,,,,,,,,,-0.13421409,0.22041944,,,,,,,,,,,,,,,,,,,,,
U12636,,0.3803352,,,,,,-0.22847047,,,,,-0.11081247,,,,,,,-0.12858716,,,,,,,-0.14817826,,,,,,,,,,,,,-0.22554319,,,,,,,,,0.124825574,,,,,,,0.11848718,,,-0.22261263,,,-0.16257553,,,,,,,,,,,,,,,,,,
U09759,,0.18763801,,,,,,,,,,,0.11462623,,,,,,,,,,,,,,0.17135698,,,,,,,,,,,,0.14146346,0.6663121,,,,,,,0.10063603,,-0.2941544,,,,,,,-0.13785556,,,0.16643894,,,,,,,,,,,,,,,-0.10840491,,,,,,
U31825,,0.27199686,,,,-0.40442,-0.20840749,,,,,,,,,,,,,-0.17014155,,,,,,,-0.18577118,,,,,,,,,,,,,-0.25882924,,,,,,,,,,,-0.21045575,,,,,-0.2284235,,,,,,-0.15574019,,-0.17090039,,,,,,,,,,,,,,,,
U113244,-0.3491085,0.20806035,,,,-0.5496353,,,,,,,,,,,,,,-0.16711456,,,,,,,-0.24017322,-0.11841226,-0.13721654,,,,,,,,,,,-0.3637359,,,,,,,,,0.13851069,,-0.18053962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U26335,,0.4102999,,,,,,,,,,,-0.1227981,,,,,,,-0.12814905,,,,,,,-0.17189978,,,,,,,,,,,0.43920028,,-0.21198153,,,,,,,,,0.13193297,,,,,,,-0.13573448,,0.15056728,,,,,,-0.18607284,,,,,,,,,,,,,,,,
U33751,,,,,,,-0.27761546,,,,,,-0.10438655,,,,,,,-0.26298448,,,,,,,-0.18864465,-0.110768594,-0.112023726,,,,,,,,-0.11606754,,,-0.2844413,,,,,,,,,,,-0.10574801,,,,,-0.15909536,,,,,,,,,,,,,,,,,,,,,,,,
U20785,,0.20830134,,,,,,,,,,,,,,,,,,-0.093313396,,,,,,,0.20782934,,-0.13722931,,,,,,,-0.116912834,-0.09777537,,,-0.14500327,,-0.116372734,,,,,,,,,,,,,,,,,-0.29557225,,,,,-0.13479416,,,,,,,,,,,,,,,,
U40000,,0.13516857,,,,,,,,,,,,,,,,,,0.18184224,,,0.101523146,,,,,,,,,,,,,,,,,-0.10803274,0.3597888,,0.19977564,,,,,,-0.24749611,,,,,,,-0.11424939,,,-0.237267,,,,,,,,,,,,-0.08318085,,,,,,,,,
U35082,-0.31177709,0.27911788,,,,,,,,,,,,,,,,,,,,,,-0.34245604,-0.25355345,,-0.15657629,,,,,,,,,,,,,-0.17463623,,-0.3617109,,,,,,,,,,,,,,,,,0.17367516,,,,,,,,,,,,-0.29266724,,,,,,,,-0.11575536,
U26338,-0.39899713,0.25656277,,,,-0.3296152,,,,,,,,,,,,,,-0.1663431,,,,,,,-0.17852923,,,,,,,,,,,,,0.35682362,,,,,,,,,-0.37691003,,,,,,,-0.3057218,,-0.16742486,-0.33213747,,,,,,,,,,,,,,,,,,,,,
U03109,-0.36982742,0.1692023,,,,-0.44994238,,-0.201414,,,,,,,,,,,,-0.18175752,,,,,,,-0.24241714,,,,-0.1644995,,,,,,,,,-0.23155092,,,,,,,,,,,,,,,,,,,,,,,,-0.16450475,,,,,,,-0.18558685,,,,,,,,,
U27843,-0.37697068,0.27146667,,,,,,-0.20255585,,,,,,,,,,,,0.1119457,,,,,,,-0.20269875,-0.0981684,,,,,,,,,,,,-0.24404022,,,,,,,,,-0.3189582,,,,,,,,,0.109443106,0.18967474,,,,,,,,,,,,,,,,,,,,,
U20791,-0.38064763,0.22367746,,,,,,-0.16066551,,,,,-0.15548857,,,,,,,-0.1976899,,,,,,,-0.24514064,-0.13639812,-0.11830657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41501197,,,-0.19390893,,,,,,,,,,,,,,,,,,
U27844,,0.20243974,,,,,-0.31482857,,,,,,,,,,,,,-0.09290974,,,,,,,0.14598662,,,,,,,,,,-0.12974392,,,-0.2214195,,0.09207006,,,,,,,0.095329694,,-0.1041427,,,,,,,,0.09848246,,,,,,,,,,,,,,,,,,,,,
U26341,,0.26399827,,,,-0.5215949,,,,,,,,,,,,,,-0.11624363,,,,,,,-0.17448996,,-0.111916125,,,,,,,-0.12261926,,,,-0.14979507,,,,,,,0.12220764,,,,,,,,,,,,-0.32265505,,,,,-0.14180745,,,,,,,,,,,,,,,,
U113265,-0.22678758,0.16487917,,,,,,,,,,,,,,,,,,-0.23132235,,,,,,,-0.26815593,-0.1416527,,,,,,,,,,,,-0.35318315,,-0.169184,,,,,,,,,,,,,,-0.40819502,,-0.1377855,-0.46583152,,,,,,,,,,,,,,,,,,,,,
U22872,,0.24074233,,,,,-0.22374435,,,,,,-0.11859916,,,,,,,-0.1564101,,,,,,,-0.17358893,,,,,,,,,,,,,-0.23832391,,,,,,,,,,,,,,,,-0.18249549,,,-0.18389933,,,-0.13612641,,-0.14580451,,,,,,,,,,,,,,,,
U17862,-0.22848254,0.26041657,,,,0.23123631,,,,,,,-0.14470801,,,,,,,-0.16595778,,,,,,,-0.15612136,,,,,,,,,,,,,0.27399242,,,,,,,,,-0.37871242,,,,,,,-0.27227587,,,-0.43462968,,,,,,,,,,,,,,,,,,,,,
U113268,,0.30175868,,,,-0.329145,,,,,,,,,,,,,0.27356124,0.14376722,,,,,,,-0.1565029,,,,,,,,,,,,,-0.34019136,,,,,,,,-0.11531951,,,,,,,,-0.2771741,-0.13381034,,,,,,,,,,,,,,,,,,,,,-0.11651681,,
U26342,,0.22803934,,,,,,,,,,,-0.12122578,,,,,,,-0.17308135,,,,,,,-0.23928925,,,,,,,,-0.089239776,-0.14361398,,,,-0.27160633,,,,,,,,,,,,,,,,-0.28210747,-0.17458843,,,,,,,,,,,,,,,,-0.13129024,,,,,,,
U31828,,0.17385542,,,,-0.37629437,,,,,,,-0.1256458,,,,,,,-0.11789524,,,-0.10167609,,,,-0.2531629,-0.15857838,-0.1340991,,,,,,,,,,,-0.21561082,,,,,,,,,,,,,,,,,,,,,,-0.18475398,,,,,,,,,,,,,,,,,,
U113269,-0.1428001,0.21360111,,,,0.2820736,,,,,,,,,,,,,,-0.24246667,,,,,,,-0.25665036,-0.11429373,-0.13501729,,,,,,,,,,,-0.25975788,,,,,,,,,,,,,,,,-0.19470546,,,-0.3068497,,,,,,,,,,,,,,,,,,,,,
U15345,,0.20234227,,,,,,,,,,0.112899475,0.23078784,,-0.12394464,,,,,,,,,,,,0.44193462,-0.14365175,,,,,,,,,,,,0.5357276,,,,,,,,,-0.1883167,,,,,,,-0.17313394,-0.11774105,,,,,,,,,,,,,,,,,,,,,,,
U17867,,0.23428547,,,,,,-0.19400437,,,,,0.17799594,,,,,,,,,,,,,,0.31808308,,0.17473352,,,,,,,,,,,0.63940954,,,,,,,,,-0.22738458,,,,,,,-0.16757005,-0.13996708,,0.16674213,,,,,,,,,,,,,,,,,,,,,
U07569,,0.3156889,,,,,-0.25320998,,,,,,,,,,,,,-0.15034832,,,,,,,-0.17784248,,,,,,,,,-0.15104735,-0.17280607,,,-0.2556729,,,,,,,,,,,,,,,,,,,0.17708874,,,-0.13830678,,-0.15529315,,,,,,,,,,,,,,,,
U33465,,0.22532967,,,,,,,,,,,,,,,,,,0.15103342,,,,-0.25413692,-0.22601964,,-0.13309054,,,,,,,,,,,,,-0.21270661,0.10273132,,,,,,,,-0.1512575,,,,,,,,,,0.09905742,,,,,,,,,,,,,,,,,,,,,-0.11555573
U113285,,0.21281295,,,,,,,,,,,,,,,,,,-0.27564055,,,-0.12725598,,,,-0.23456551,,-0.11429208,,,,,,,,,,,-0.37225118,,,,,,,,,,,-0.109877504,,,,,-0.43139267,,,-0.40601787,,,,,,,,,,,,,,-0.18616313,,,,,,,
U12648,,0.21124776,,,,,,,,,,,,,,,,,,,,,,-0.09457603,-0.17168342,,-0.16793732,,,,,,,,,-0.14485486,,,,-0.17459272,,,,,,,,,,,,,,,,,,-0.13162579,0.2696171,,,,,,,-0.07374487,,,,,-0.09222281,,,,,,,,,
U15348,,0.24008659,,,,,,,,,,,,,,,,,,,,,,,,,0.2781463,,0.16187695,,,,,,,,-0.11588811,0.16509908,,-0.16409576,,0.11337213,,,,,,,,,,,,,,,-0.12111601,,0.11783636,,,,,,,,,,,,-0.11013931,,,,,,,,,
U15349,,0.25580966,,,,,,,,,,-0.09409324,,,0.106865406,,,,,-0.092973314,,,,,,,0.14732595,,0.15502773,,,,,,,,,,,0.44594875,,,,,,,,,,,,,,,,-0.31659016,,,-0.42879316,,,-0.12607062,,,,,,,,,,,,,,,,,,
U26348,,0.29404747,,,,,,,,,,,-0.10710078,,,,,,,-0.12804645,,,,,,,-0.14610374,,,,,,,,,,,,,-0.14387976,,-0.4559534,,,,,,,,,,,,,,-0.22064526,,,-0.2666887,,,,,-0.14509356,,,,,,,,-0.10907399,,,,,,,,
U34265,,0.22335005,,,,,,,,,,,,,,,,,,0.14907688,,,,,,,,,,,,,,,,,,,,-0.2516381,0.20169646,,,,,,,,,,,,,,,-0.41845524,,,-0.34023392,,,,,,,,,,,,-0.2662807,,-0.13385448,,-0.13779028,,,,-0.14941038,
U27847,,0.18809377,,,,0.2076497,,-0.3812051,,,,,,,,,,,,-0.12489255,,,,,,,-0.18168813,,,,,,,,,,,,,0.30934584,,,,,,,,,0.1018508,,,,,,,,,0.1014249,0.13046472,,,,,-0.090408556,,,,,,,,,,,,,,,,
U17872,,0.20369056,,,,,-0.27188796,-0.32172936,,,,,,,,,,,,-0.17301612,,,,,,,-0.21132374,,,,,,,,,-0.14735545,,,,-0.23977703,,,,,,,,,-0.45488045,,,,,,,-0.20182838,,,-0.22140689,,,,,,,,,,,,,,,,,,,,,
U113292,,0.121925354,,,,0.15336211,-0.24487832,-0.24856517,,,,,,,,,,,,,,,,,,,-0.18424189,,,,,,,,,,-0.15072602,,,-0.26654306,,-0.26729095,,,,,,,,,,,,,,-0.12226769,-0.12961377,,,,,,,,,,,,,,,,,,,,,,,
U32312,,0.13277316,,,,,-0.21726124,,,,,,-0.13405472,,,,,,,-0.19924726,,,,,,,-0.24648212,,,,,,,,,,,,,-0.17174105,,,,,,,,,0.112860344,,,,,,,-0.19024457,,-0.14904626,-0.28903037,,,,,,,,,,,,,,,,,,,,,
U15356,-0.13337542,0.23350988,,,,,,,,,,,,,,,,,,,,,,-0.23151286,-0.13566068,,0.288972,,-0.09545917,,,,,,,,,,,-0.14584595,,,,,,,,,-0.119454324,,,,,,,-0.18091956,-0.17899002,,,,,,,,,,,,,,,,,,,,,,,
U33467,,0.1758426,,,,0.19388083,-0.16513167,,,,,,,,,,,,0.11473903,,,,,-0.30213028,-0.22623907,,,,,,,,,,,,,,,0.44143587,,,,,,,,,,,,,,,,,-0.1353762,-0.13694118,-0.32207206,,,,,,,,,,,,,,,,,,,,,
U15361,-0.16434029,0.27752182,,,,,,,,,,,0.174692,,,,,,,,,,,,,,0.2908407,,0.137654,,,,,,,,,0.46032864,,-0.14988327,,,,,,,,,,,-0.17948927,,,,,,-0.16974273,,0.17401673,,,,,,,,,,,,,,,,,,,,,
U07576,,0.3048813,,,,,,-0.25114015,,,,,,,,,,,,,,,,-0.18644954,-0.12236849,,-0.15679157,,,,,,,,,,,,,-0.2272453,,,,,,,,,0.091768436,,,,,,,0.07765464,,,0.13765441,,,,,0.082618505,,,,,,,,,,,,,,,,
U113305,,0.14189906,,,,,,-0.17296878,,,,,,,,,,,,0.12947173,,,-0.13767527,,,,-0.16617765,,,,,,,,,,,0.25879848,,-0.23349166,,,,,,,,,0.1150094,,,,,,,-0.21224274,,,,,,,,,,,,,,,-0.101706594,,,,,,,,,
U15365,,0.26646307,,,,,,,,,,,-0.14280303,,,,,,,-0.11663426,,,,,,,-0.18578371,,,,,,,,,,,,,-0.17149802,,,,,,,,,,,,,,,,-0.21439657,-0.14447843,-0.12078708,-0.28005698,,,-0.10328599,,,,,,,,,,,,,,,,,,
U26357,-0.13053578,0.2156158,,,,,,,,,,,0.12623681,,,,,,,,,,,-0.2201191,-0.12285979,,0.21340556,,0.15695511,,,,,,,,,,,0.34434202,,,,,,,,,,,,,,,,,-0.15935326,,-0.7308871,,,,,,,,,,,,,,,,,,,,,
U34270,,0.1930947,,,,-0.07843168,,,,,,,,,,,,,,,,,,-0.22796032,-0.15725148,,-0.1285585,,,,,,,,,,,,,0.33008754,,0.099264674,,,,,,,,,,,,,,,,,-0.45904315,,,,,-0.11764292,,,,-0.07463774,,,,,,,,,,,,
U20812,-0.18344279,0.2107414,,,,-0.38608122,,,,,,,,,,,,,,,,,,,,,-0.27476212,-0.16569515,,,,,,,,,,,,-0.29861507,,,,,,,,,-0.33063594,,,,,,,,,0.1833669,0.17092045,,,-0.14632738,,,,,,,,,,,,,,,,,,
U20813,,0.18392242,,,,,,,,,,,0.11065476,,-0.16122606,,,,,,,,,,,,0.26364645,,,,,,,,,-0.14564984,-0.12985158,,,0.49403515,,-0.38769576,,,,,,,-0.29783127,,,,,,,0.11050245,,,,,,,,,,,,,,,,,,,,,,,,
U113312,,0.20397773,,,,,,,,,,,,,,,,,,-0.2988898,,,-0.13315338,,,,-0.26467666,-0.12834547,-0.13068768,,,,,,,,,,,-0.32095417,,-0.1969045,,,,,,,-0.41139728,,-0.1581741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U03607,,0.19913617,,,,,,,,,,,0.10950125,,,,,,,,,,,,,,0.1400038,,,,,,,,,,,,0.11423446,0.5766463,,0.0920505,,,,,,,,,,,,,,-0.22966573,-0.16557471,,0.14783552,,,,,,,,,,,,,,,-0.09813059,,,,,,
U26359,,0.20041078,,,,,,,,,,,,,,,,,,,,,,-0.14171949,,,-0.12914099,,,,,,,,,,,,,0.5505706,,,,,,,,,-0.12861274,-0.17089564,,,,,,-0.16309036,-0.1634925,,0.26890627,,,,,-0.13452001,,,,,,,,,,,,,,,,
U35088,,0.22704107,,,,-0.3138655,-0.26997244,0.12880696,,,,,,,,,,,,0.122605175,,,,-0.21971673,-0.23337823,,-0.1637373,,,,,,,,,,,,,-0.21409959,,,,,,,,,,,,,,,,,,,0.13191949,,,,,,,,,,,,,,,,,,,,,
U20815,,0.30675998,,,,,,-0.3613971,,,,,,,-0.15981928,,,,,,,,,,,,0.32115313,,,,,,,,,-0.11448362,-0.1758389,,,-0.21171091,,-0.35276562,,,,,,,-0.4247809,,-0.1271703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U12663,,0.25524208,,,,,,,,,,-0.11822185,0.18388408,,,,,,,,,,,,,,0.29982087,,0.16478512,,,,,,,,,,0.09785835,0.47235864,,,,,,,,,,,,,,,,-0.14891714,-0.14040498,,-0.59833074,,,,,,,,,,,,,,,,,,,,,
U12664,-0.110567756,0.16646703,,,,,,,,,,,,,,,,,,,,,0.19246085,,-0.08774243,,0.11257662,,,,,,,,,,,,,-0.17473666,,,,,,,0.09074132,-0.079032056,,,,,,,,,,,0.11784973,,,,,,,,,,,,,,-0.19062252,,,,,,,
U07580,,0.17468214,,,,0.18309076,,,,,,,,,,,,,,,,,0.12746996,-0.14882897,-0.13371642,,,,,,,,,,,,,,,0.18570523,,,,,,,,,-0.1956477,,,,,,,,-0.13555615,-0.15199432,-0.6444073,,,,,,,,,,,,,,,,,,,,,
U15376,,0.18053162,,,,,-0.20212401,,,,,,,,,,,,,-0.1259633,,,,-0.18041036,-0.13011193,,0.20638762,,,,,,,,,,,,,-0.14516902,,-0.2290597,,,,,,,,,,,,,,,,,-0.37894782,,,,,-0.1337801,,,,,,,,,,,,,,,,
U31834,,0.17207,,,,-0.49403858,,,,,,,-0.12745234,,,,,,,,,,,,,,-0.24734713,,-0.13191195,,,,,,,,,,,-0.17089428,,-0.37260017,,,,,,,,,,,,,,,,,-0.32989874,,,-0.14997897,,-0.13732791,,,,,,,,,,,,,,,,
U01992,,0.2565818,,,,-0.3091922,,-0.26833594,,,,,0.1740933,,,,,,,,,,,,,,0.5091465,,0.155018,,,,,,,,,,,-0.18981364,,-0.25149956,,,,,,,,,,,,,,-0.22029588,-0.16493188,,,,,,,,,,,,,,,,,,,,,,,
U113340,,0.21841376,,,,,,-0.14940336,,,,,,,,,,,,-0.256657,,,,,,,-0.2642213,,-0.14037049,,,,,,,,,,,-0.27700502,,,,,,,,,0.13463306,,,,,,,-0.20168759,,,-0.3143225,,,-0.13223839,,,,,,,,,,,,,,,,,,
